issue,title,primary finding,validator comment,status,root cause (URL),size
validation-571,"In over 2nd generation, the price of the first NFT is inaccurate.",validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,149
validation-1402,Excessive Tokens with Zero Performance Factor in a Generation,validation-458,Could be intended for performanceFactor of 0 won’t age at all,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L126,151
findings-3,"Multiple contracts are supposed to be Pausable, but can't be paused",validation-1354,Missing implementation of pausable functions,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L10,151
validation-1125,Unintended Increase in Token Generations Beyond Protocol Limit,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,152
validation-1113,`mintWithBudget` Function Malfunction for Generations Beyond the First,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,153
validation-397,`Aging feature` is currently not working and `always zero`,,Low QA on uninitialized variable,Unsatisfactory,,155
findings-15,DOS Vulnerability in `EntityForging::fetchListings` Due to Unbounded Loop,validation-291,DOS indeed when array has grown to a large size,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L48-L53,155
validation-929,The maximum number of generations is infinite,validation-929,newGeneration <= maxGeneration could have in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,156
validation-307,Incorrect allocation of rewards leading to not enough funds for others to withdraw rewards,,Makes no difference. The intent is to have old value of info.weight taken care of prior to new update,Unsatisfactory,,156
validation-153,NukeFund.sol ::  nuke() NFTs to be nuked immediately without waiting for the required 3-day maturation period.,,lastTokenTransferredTimestamp is updated with block.timestamp in _beforeTokenTransfer,Unsatisfactory,,157
validation-1178,"Due to an incorrect `require` statement in the `writeEntropyBatch()` functions, there is no protection against multiple 'Golden God' tokens apprearing in a single generation",validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,158
validation-631,A player can generate multiple time 'perfect' entity,,Commeonly known issue involving multiple controlled addresses,Unsatisfactory,,158
findings-11,Denial of services permanently after finishing the first generation of NFTs in the `TraitForgeNft` contract,validation-1048,Inadequate control over AirDrop.sol. ,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L297,158
validation-1131,Entropy is generated incorrectly.,findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,159
validation-860,"Discrepancy between nfts minted, price of nft when a generation changes & position of `_incrementGeneration()` inside `_mintInternal()` & `_mintNewEntity()`",validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,160
findings-103,Recipients of native funds can DOS users,,Commonly known issue frequently reported by bots in the past,Unsatisfactory,,160
validation-461,Forger can list his token for forging exceeding his forgePotential by 1 in EntityForging::listForForging(),validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,161
findings-196,"Malicious miner can force Golden God to be minted to him by manipulating `blockhash`, `block.number`, and `block.timestamp` that are used in `initializeAlphaIndices` function",,Low QA on unneededly expensive VRF,Unsatisfactory,,161
validation-1071,New generation's first NFT's price is wrong,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,164
validation-410,The forger could forge more than its forging potential one more,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,164
findings-39,Forgers Can Set Their `EntityForging::lastForgeResetTimestamp` Without Forging With Anyone,,Intended design,Unsatisfactory,,164
validation-1230,Function call error,validation-1048,Inadequate control over AirDrop.sol. Also a duplicate of #1308,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L297,165
validation-1076,Tokens with IDs Ending in Two Zeros Have Significant Limitations,validation-458,Could be intended for performanceFactor of 0 won’t age at all,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L126,165
validation-927,Irreversible Reduction in User Payouts Due to Unset `NukeFund::ageMultiplier` When Burning Entities,,Low QA on owner negligence initializing key variables,Unsatisfactory,,165
validation-236,`_incrementGeneration` resets `generationMintCounts` and ignores the tokens already forged on the new generation,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,165
validation-713,"Forgers and mergers can create new tokens with the same entropy when they forge, breaking the uniqueness of NFTs",validation-477,Known issue but undisclosed on readme,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L153-L179,166
validation-1164,[H-02] Increment Generation Resets Mint Count Incorrectly Breaking Price Calc And Mint Counts Tracking,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,167
findings-29,Incorrect Access Control in EntropyGenerator won't allow generations to progress and will limit the game to only have 1 generation,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,167
validation-739,Calculate mint price returns incorrect calculations,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,170
validation-163,"EntropyGenerator::entropySlots are not always 78-digit numbers, causing wrong NFT stats distribution",findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,171
validation-40,Nuking token doesn’t sent ETH to token owner,validation-40,Severe flaw if operator were involved,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L177,171
findings-73,Additional `msg.value` is not refunded,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,172
validation-1118,mintWithBudget can only be called when _tokenIds < maxTokensPerGen.,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,173
validation-737,Mint with budget will stop working,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,173
validation-228,Incorrect Entropy Padding Causes Wrong Entity's attributes,findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,173
validation-786,"Mint price calculation is wrong and results in inconsistencies, such as overpricing the first mint in a new GEN.",validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,174
validation-445,A malicious party can generate unfillable listings,,Low QA frequently reported by bots in the past,Unsatisfactory,,174
findings-2,Not calling `_incrementGeneration()` before `calculateMintPrice()` will lead to loss of funds for minter,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,174
findings-26,Users can't mint multiple tokens after the first generation is finished,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,175
validation-1293,"Entropy value does not always have 6 digits, leading to a non-playable Entity.",,Inadequate elaboration,Unsatisfactory,,176
validation-471,"Imprecise token age calculation results in an incorrect nuke factor, causing users to claim the wrong amount",validation-471,Likely significant precision deviation entailed,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L118-L133,176
validation-788,"mintWithBudget won't work after Generation 1, due to wrong require check in while loop",validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,178
validation-108,Missing check allows fertile forgers to forge `forgePotential+1` times,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,178
validation-551,Can't mint nft after the first generation due to access control in `EntropyGenerator::initializeAlphaIndices` function,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,179
validation-339,Improper entropy calculation generates unrandom parameters,findings-209,Uneven distribution,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L181,179
validation-524,"TraitForgeNft: Can not mint more than 10,000 NFTs",validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,180
validation-775,Incorrect calculation of the increasing factor for nukefactor leads to a yield loss.,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,182
findings-56,Tokens per generation limit can be surpassed,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,185
validation-1101,Users can't mint when generationMintCounts[currentGeneration] >= maxTokensPerGen because initializeAlphaIndices function can only be call by the owner,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,186
validation-1039,NFTs mature too slowly under default settings.,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,186
validation-1010,Possibility to create more than 10 000 entities per generation,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,186
findings-35, Incorrect Pricing for First Tokens of New Generations in `TraitForgeNft::mintToken` Function,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,186
findings-82,Users can't use `mintWithBudget` after first generation is minted (tokenId > 10000),validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,187
validation-1284,excess funds sent by the merger during `forgeWithListed` will be stuck in the `EntityForging `,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,188
validation-701,"Duplicate NFT tokens are produced when the same entities forge multiple times, breaking the main game invariant",validation-477,Known issue but undisclosed on readme,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L153-L179,188
validation-450,Funds can be left locked in the `EntityForging.sol` contract with no way to be redeemed,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,188
findings-34,`mintWithBudget` is unuseable after entering second generation due to flawed logic,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,188
validation-1481,NFT's will be locked forever because of using `EntityTrading::function transferFrom()` for buying NFT.,,Analyzer: [L-12] Unsafe ERC20 operation(s),Unsatisfactory,,189
findings-115,Malicious users can game the entity forging,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,189
findings-71,"Forging mechanism can prevent the existence of the ""Golden God"" entropy in the next generation",validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,191
findings-17,Incorrect Increment By Generation Calculations in `TraitForgeNft::calculateMintPrice`,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,191
validation-643,Forger can list a token for forging when he has reached the limit and forge one more time.,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,194
validation-1029,The function `mintWithBudget()` stops working after the first generation,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,195
findings-59,New generations that exceeds the max generation that can exist breaching the max generation invariant can be created,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,195
validation-738,Forgers can forge with other entities one more time than their forge potential,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,198
validation-833,Incorrect forgePotential Extraction in EntropyGenerator::deriveTokenParameters() Function Can Mislead Users on Frontend Trait Display,validation-295,Logic discrepancy cross contract,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L153,199
findings-16,Incorrect Calculations for `nukeFactor` and `forgePotential` in `EntropyGenerator::deriveTokenParameters`,validation-170,Could round to 0 e.g. when entropy is 999999. This report has a second issue to be deduped to #295,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L152,199
validation-1172,`TraitForgeNft::mintWithBudget()` is DOSed after `maxTokensPerGen` are minted across all generations,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,200
validation-761,EntropyGenerator::getNextEntropy returns golden god entropy when it is not supposed to do so,validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,200
findings-88,Users can mint an unlimited number of NFTs and generations,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,200
findings-87,Wrong minting Price for the first member of a new generation,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,205
findings-111,ETH will get stuck/locked in the EntityForging contract,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,207
validation-111,DoS: `forgeWithListed()` may be made unusable by an attacker,validation-111,Fix is desired but QA bound as there's no loss of fund entailed in the DoS,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityTrading/EntityTrading.sol#L20,208
validation-2,Can’t increment generation due to wrong function modifier,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,208
validation-1056,Unsafe low-level call to nukeFundAddress can lead to loss of funds,,Low QA on address(0) check,Unsatisfactory,,209
validation-257,`Forging and minting` can `clash` together which break accounting allowing to mint `beyond 10k limit` per generation,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,210
findings-60,"Insufficient checks allow for the ""Golden God"" entropy generation in the first 2 batches",validation-154,More than 1 Golden God per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L164,210
validation-1315,In edge cases `NukeFund::nuke(id)` won't send any ETH after burn,findings-165,Missing slippage to protect against fron-running,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/NukeFund/NukeFund.sol#L153-L182,211
validation-791,`getNextEntropy` is lacking `whenNotPaused` modifier which allow player to mint even if the contract is paused,,Intended design on a restricted call,Unsatisfactory,,213
validation-884,"Forger can list their Entity and Forge with their own merger token in a single transaction, thereby minting new tokens at a very cheap price and preventing others from participating in the forging market. ",,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,214
validation-118,`TraitForgeNft` is only able to `mint generation 1` due to wrong access control,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,214
validation-892,"[H-03] In `EntropyGenerator::getNextEntropy`, the variables `currentSlotIndex`, `slotIndexSelectionPoint`, `currentNumberIndex`, and `numberIndexSelectionPoint` are accessible from storage, potentially allowing front-running attacks to predict and select maximum entropy before minting.",,Low QA on unneededly expensive VRF,Unsatisfactory,,215
validation-689,Incorrect check in `mintWithBudget` causes function to be useless and user's gas to be wasted,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,215
validation-686,"TraitForgeNft: Generation mint count is wrong and allows for more than 10,000 NFTs per generation",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,215
validation-1169,"`TraitForgeNft::_incrementGeneration()` resets `generationMintCounts` which erases previously forged token count, as a result more tokens than `maxTokensPerGen` can be minted in a given generation",validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,216
validation-741,Number of entities in generation can surpass the 10k number,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,216
findings-126,Number of tokens per gen can be double the `maxTokensPerGen`,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,216
findings-75,Generation greater than `maxGeneration` can be minted,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,216
validation-1384,"Malicious NFT Owner who lists his NFT for forge, can DoS forging requested from Mergers",,Commonly known issue frequently reported by bots in the past,Unsatisfactory,,218
validation-803,Forger NFT are able to `forge an additional NFT` then what their forge potential allow,validation-1375,Trivial change to stem yearly leak,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntityForging/EntityForging.sol#L87-L90,219
validation-114,`mintToken` and `mintWithBudget` allow to mint beyond `maxGeneration`,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,219
validation-1296,"Malicious NFT Owner can DoS  the `buyNFT` function, when he is called to receive fees.",,Commonly known issue frequently reported by bots in the past,Unsatisfactory,,221
validation-1368,Whitelisted Users Minting Tokens Before Entropy Generation Receive Zero Entropy,validation-458,Could be intended for performanceFactor of 0 won’t age at all,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L126,222
validation-460,"Forger can list their Entity for Forging and prevent others from forging with it, by deliberately causing a revert of the transfer of the forger Fee.",,Commonly known issue using different addresses controlled by the same user,Unsatisfactory,,222
validation-580,Failure in NFT Forging System Due to Flawed Forger Determination,validation-295,Logic discrepancy cross contract,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/EntropyGenerator/EntropyGenerator.sol#L153,223
validation-446,Missing ownership transfer in `EntropyGenerator.sol` blocks minting in `TraitForgeNft.sol` ,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,223
validation-747,Malicious user can carefully craft transaction that will only mint the most valuable NFT (the one with entropy of 999999) within each generation effectively gaming the system,,Intended design for users to race grab,Unsatisfactory,,224
validation-1190,"Due to forging, it is possible a generation will not contain a 'Golden God' token",validation-651,Possibly 0 golden gods in a generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntropyGenerator/EntropyGenerator.sol#L206-L216,225
validation-112,Incorrect Access Control Prevents Generation Increment,validation-1308,Discord: Only airdrop contract will be owned by TraitForgeNft contract. Owner of the other contracts will be our multisig,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L353,226
validation-1369,Incorrect logic implementation will require from users to pay more ETH than they should when new generation starts,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,229
findings-83,Generation can exceed 10000 tokens,validation-741,Unneeded reset leads to >10k per generation,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L351,229
findings-43,"Aging/maturity calculations are incorrect, resulting in wrong claiming percentage of the NukeFund",validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,229
validation-873,The lack of generation increase results in `mintWithBudget` doing nothing and wasting the user's gas.,validation-96,Will not get past generation 1,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/main/contracts/TraitForgeNft/TraitForgeNft.sol#L215,230
validation-133,EntityForging::forgeWithListed does not handle surplus funds,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,230
validation-65,Missing Refund Logic in forgeWithListed May Result in Fund Loss,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,231
findings-119,It is possible to reach generations bigger than maxGeneration,validation-929,newGeneration <= maxGeneration could be in _incrementGeneration() too instead of being limited to forge(),Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L350,231
validation-1058,Incorrect calculation logic/parameters for claim amount when entity is nuked,validation-1039,Maturing slower than expected,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/NukeFund/NukeFund.sol#L147-L148,232
validation-475,Untimely mint price calculation charges users too much,validation-1379,The unlucky generation transition price,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/TraitForgeNft/TraitForgeNft.sol#L190,232
findings-41,Excess ETH from `forgingFee` can get stuck in `EntityForging` under certain situations,validation-770,Excess ETH stuck in contract and not refunded,Satisfactory,https://github.com/code-423n4/2024-07-traitforge/blob/279b2887e3d38bc219a05d332cbcb0655b2dc644/contracts/EntityForging/EntityForging.sol#L125-L126,232
validation-583,A malicious party can generate unforgeable listings,,Low QA frequently reported by bots in the past,Unsatisfactory,,233
